Ahal_ID,mRNA,H3K4me1,H3K4me2,H3K4me3,H4ac,H3K36me3,H3K27me3,H2AZ,H3K9me2,H3
g05937,,,,,,,49,,,
g05938,,,,,,,,,,
g05939,,,,,,,,,,
g05940,,,,,,,,,,
g05941,,,,,,,,,,
g05942,,,,,,,,,,
g05943,,,,,,,,,,
g05944,,,,,4,,,,,
g05945,,,,,,,,,,
g05946,,,,,,,,,,
g05947,,,,,,,,5,,
g05948,,,,,,,,,,
g05949,,4,,,,,,,,
g05950,5,,,,,,,6,,
g05951,,,,,,,,,,
g05952,,,,,,,,,,
g05953,,,,,,,,,,
g05954,,,,,,,,,,
g05955,,,,,,,,,,
g05956,,,,,,,,,,
g05957,,,,,,,,,,
g05958,,,,,,,,,,
g05959,,,,,,,,,,
g05960,,,,,,,,,,
g05961,,,,,,,,,,
g05962,,,,,,,,4,,
g05963,,,,,,,4,,,
g05964,,,,,,,,,,
g05965,,,,,,,,,,
g05966,,,,,,,,,,
g05967,,,,,5,,,,,
g05968,,,,,,,,,,
g05969,,,,,,,,5,,
g05970,,,,,,,45,,,
g05971,,,,,,,97,,,
g05972,,,137,,,,,,,
g05973,,,,,,,,,,
g05974,,,,,,,,5,,
g05975,,,,,,,8,,,
g05976,,,,,,,,,,
g05977,,,,,,,,,,
g05978,,,,,,,,,,
g05979,,,,,,,,,,
g05980,,,,,,,,,,
g05981,,,4,,,,,,,
g05982,,,,,,,,4,,
g05983,,,,,,,,,,
g05984,,6,,,,,21,,,
g05985,,,4,,,,,,,
g05986,,,,,,,,,,4
g05987,,,,,,,,,,
g05988,,,,,,,,,,
g05989,23,,,,,,,5,,
g05990,,,,,,,,,,
g05991,,,,,,,,,,
g05992,,,,,,,,9,,
g05993,,,,,,7,,9,,
g05994,,,,,,,,,,5
g05995,,,,,,,,,,
g05996,,,,,,,,,,
g05997,,,,,,,,,,
g05998,,,,,,,,,,
g05999,,,,,,,,,,
g06000,,,,,,,,,,
g06001,,,,,,,,5,,
g06002,,,,,,,,5,,
g06003,,,,,,,,,,
g06004,,,,,98,,,4,,
g06005,,,,,,,,4,,
g06006,,,,,,,,,,
g06007,,,,,,,,,,
g06008,,,,,,,,,,5
g06009,,,,,,,,,,
g06010,,,,,,,,,,
g06011,,,,,,,,,,
g06012,,,,,,,,,,
g06013,,,,,,,,,,
g06014,,,,,,,,,,
g06015,,,,,,,,,,
g06016,,,,,,,,,,
g06017,,4,,,,,,,,
g06018,,,,,,,,,,
g06019,,,22,,,,,,,
g06020,,,,,4,,,,,
g06021,,,,,,,,,,
g06022,,,,,,,,,,
g06023,,,,,,,,,,
g06024,,,,,,,,,,
g06025,,,,,,,,,,
g06026,,,,,,,,,,
g06027,,,,,,,,5,,
g06028,,,,,,,,,,
g06029,,,,,,,,,,
g06030,,,,,,,,,,
g06031,,,,,,,,,,
g06032,,,,,,,,,,
g06033,,,,,,,,,,
g06034,,,,,,,,,,
g06035,,,,,,,,,,4
g06036,,,,,,,,,,22
g06037,,,,,,,,,,
g06038,,,9,,21,,,,,
g06039,,,,,,,,4,,
g06040,,,,,,,,,,
g06041,,,,,,,,,,
g06042,,,,,,,,,,
g06043,,,,,,,,,,
g06044,,,,,,,,,,
g06045,,,,,,,,,,
g06046,,,,,,,21,,,
g06047,,,,,,,,4,,
g06048,,,,,,,,,,
g06049,,,,,,,,,,
g06050,,,,,,60,,23,,
g06051,,,,,,,,,,
g06052,,,,,,,,,,
g06053,,,,,,,,,,9
g06054,,,,,,,,,,
g06055,,,,,,,5,4,,
g06056,,,,,,,,4,,
g06057,,,,,,,,5,,
g06058,,,,,,,,,,
g06059,,,4,,,,,,,
g06060,,,,,,,,,,
g06061,,,,,,,,,,
g06062,,,,,,,,,,
g06063,,,,,,,,,,
g06064,,,,,,,,,,
g06065,,,,,,,,,,
g06066,,,,,,,,,,
g06067,,,,,,,,,,
g06068,,,5,,,,,,,
g06069,,,,,,,,,,9
g06070,,,,,,,,35,,
g06071,,,,,,,,,,
g06072,,,,,,,,,,
g06073,5,,72,,,,35,,,
g06074,,,,,,,,10,,
g06075,,,,,,,,,,
g06076,4,,,,,,,,,
g06077,,,,,,,,,,
g06078,,,,,,,,,,
g06079,,,,,,,,,,
g06080,,,,,,,,,,
g06081,,,,,,,,,,
g06082,,,,,,,,4,,
g06083,,,,,,,,,,
g06084,,,,,,,,23,,
g06085,,,,,,,,,,
g06086,,,,,,,,,,4
g06087,,,,,,,,,,
g06088,,,,,,,,,,
g06089,,,,,,,,,,
g06090,,,,,,,,,,
g06091,,,,,8,,,,,
g06092,,,,,,,,,,
g06093,,,,,,,,,,
g06094,,,,,,,84,,,
g06095,,,,,,,,,,
g06096,,,,,,,,,,
g06097,,,,,9,,,,,
g06098,,,,,,20,,,,
g06099,,,,,,,,,,
g06100,,,,,,,,,,
g06101,,,,,,,,,,
g06102,,,,,,,,,,
g06103,,,,,,,,,,
g06104,,,,,,,35,,,
g06105,,,,,,,35,,,
g06106,,,,,,,,,,4
g06107,,,,,,,,,,
g06108,,,,,,,,,,
g06109,,,,,,,,6,,5
g06110,20,,,,,,,,,
g06111,,,,,,9,,,,
g06112,,,,,,85,,,,
g06113,,,,,,97,,5,,
g06114,,,,,,,,,,
g06115,,,,,,,,,,
g06116,,,,,,,,,,
g06117,,,,,,,,,,
g06118,,,,,,,,,,
g06119,,,,,,,,,,
g06120,,,,,,4,,,,
g06121,,,,,,,,,,
g06122,,,,,,,,,,21
g06123,,,,,,,,,,
g06124,,,,,,,,,,
g06125,,,,20,,,,,,
g06126,,,,,,,,,,
g06127,,,,,,,,,,4
g06128,,,,,,,,4,,
g06129,,,,,,,,,,
g06130,,,,,59,,,45,,
g06131,,,,,,,,,,
g06132,,,,,,,,,,
g06133,,,,,,,,,,
g06134,,,,,,,,,,9
g06135,,,,,,,,,,
g06136,,,,,,,,,,4
g06137,,,,,,,,,,
g06138,,4,,,,,,,,4
g06139,46,,,,,,,35,,
g06140,,,,,,,,,,
g06141,,,,,,,,,,
g06142,,,,,,,,,,
g06143,,,,,,,,,,
g06144,,,,,,,,,,
g06145,,,,,,,,,,
g06146,,21,142,,,112,85,,,
g06147,,,,,,,,,,
g06148,,4,,,,85,,,,
g06149,,,,,,,,,,
g06150,,,,,,,,,,
g06151,,,,,,,,,,
g06152,,,,,,,,,,
g06153,,,,,,,,5,,
g06154,,,,,,,,,,
g06155,,,,,,,,,,
g06156,4,,,,,,,5,,
g06157,,,,,,,,,,
g06158,,,,,,,,,,
g06159,,,,,,,35,,,
g06160,,,,,,,,,,
g06161,,,,,,,,,,
g06162,,,,,,,,,,
g06163,,,,,,,,,,
g06164,,,,,,,,,,
g06165,,,,,,,9,,,
g06166,,,,,,,,,,
g06167,,,,,,,,,,
g06168,,,,,,,58,,,
g06169,,,,,,,,5,,
g06170,,,,,,,,,,
g06171,,,,,,,,,,
g06172,,,9,9,,,,4,,
g06173,,,,,,,,5,,
g06174,,,,,,,,,,
g06175,,,,,,,,,,
g06176,,,,,,,,,,
g06177,,,,,,,,,,
g06178,5,,,,,,35,,,
g06179,,,,,,,,,,
g06180,,,,,124,,,,,
g06181,,,,,,,,,,
g06182,,,,,,,,,,
g06183,,,,,,,,,,
g06184,,,,,,,,,,
g06185,,,,,,,,,,
g06186,,,,,,,,,,
g06187,,,,,,,,,,
g06188,,,,,,,,,,
g06189,,,,,,,,,,4
g06190,,,,,,,,,,
g06191,,59,,,,,49,,,
g06192,,,,,,,,,,
g06193,,,,,,,57,,,4
g06194,,,,,,,,,,
g06195,,,,,,,,,,
g06196,,,,,,,,,,
g06197,,,,,,,,,,
g06198,,,,,,,,,,
g06199,,,,,,,,,,
g06200,,,,,,,,5,,
g06201,,,,,,,,,,5
g06202,,,,,,,,,,
g06203,,,,,,,,,,
g06204,,,,,,,,5,,
g06205,,,,,,,,,,
g06206,,,,,49,,,,,
g06207,,,,,,,,,,
g06208,,,,,,,,,,8
g06209,,,,,,,,,,
g06210,,,,,35,,,,,
g06211,,,,,,,,,,
g06212,,,,,,,,,,
g06213,,,,,,,,,,
g06214,,,,,,,,,,
g06215,,,,,,,,6,,
g06216,,,,,,,,,,5
g06217,,,,,,,,,,
g06218,,,,,,,,,,4
g06219,,,,,,34,,,,
g06220,,,,,,,,22,,
g06221,,,,,,,,,,5
g06222,,,,,,,,,,
g06223,,,,,,,,,,
g06224,,,,,,,,,,
g06225,,,,,,22,,,,3
g06226,,,,,,,,,,
g06227,,,,,,,,,,
g06228,,,,,,,,,,
g06229,,,,,,,,,,
g06230,,,,,,,,,,4
g06231,,,,,,,,9,,4
g06232,,,,,,,,,,
g06233,,,,,,,,,,
g06234,,,,,,,,,,
g06235,,,4,,,,,5,,
g06236,,,,,21,,,,,
g06237,,,,,,,,,,
g06238,,,,,,,,,,
g06239,,,,,,,,4,,9
g06240,,,,,,,,,,8
g06241,,,,,,,,,,
g06242,,,,,,,,,,
g06243,,,112,,,,,,,
g06244,,,,,,,,,,
g06245,,,,,,,,,,4
g06246,,,,,,4,,,,
g06247,,,,,,,,,,
g06248,,,4,,4,,,4,,
g06249,,,,,,,,,,
g06250,,,,,,,,,,4
g06251,,,,,,,,,,
g06252,,,,,,,,5,,
g06253,,,,,,,,22,,
g06254,,,,,,,,,,
g06255,,,,,,,,,,
g06256,,,,,,,,9,,
g06257,,,,,,,,,,
g06258,,,,,,,,,,
g06259,,,4,,,,53,,,
g06260,,,,,,,,,,
g06261,,,,,,,,,,
g06262,,,,,,,,,,
g06263,,,,,7,,,,,
g06264,,,,,,,,,,
g06265,,,,,,,,,,
g06266,,,,,,5,,,,
g06267,,,,,,,,,,
g06268,,,,,,,,,,4
g06269,,,,,,,,,,
g06270,,,,,,,,,,5
g06271,,,,,,,,,,
g06272,,,,,,,,,,
g06273,,,,,,,,,,
g06274,,,,,,,,4,,4
g06275,,,,,,,,,,
g06276,,,,,,,,,,
g06277,,,,,,,,,,
g06278,,,,,,,,,,
g06279,,,,,,,,,,
g06280,,,,,,,,,,
g06281,,,,4,,,,,,
g06282,,,,,,,,,,
g06283,,,,,,,,,,
g06284,,,,,,,,,,
g06285,,,,,,,,,,
g06286,,,,,,,,9,,
g06287,,,,,104,,,,,
g06288,,,,,,,,,,
g06289,,,,,,,,,,
g06290,,,,,,,,,,
g06291,,,,,,,,5,,5
g06292,,,,,,,,,,
g06293,,,,,,,,,,
g06294,,,,,,,,,,
g06295,,,,,,,,,,
g06296,,,,,,,,,,
g06297,,,,,,,,,,
g06298,,,,,,,,,,
g06299,,,,,,,,,,
g06300,,,,,,,,,,
g06301,,,,,,,,,,
g06302,,,,,,,,,,
g06303,,,,,,,,,,5
g06304,,,,,,,,,,
g06305,,,,,,,,,,
g06306,,,,,9,,,,,
g06307,,4,,,,9,,,,
g06308,,,,,,,,,,4
g06309,,,,,,,,35,,
g06310,,,,,,,,,,
g06311,,,,,22,,,,,
g06312,,,,,,,,,,
g06313,,,,,,,,,,
g06314,,,,,4,,,,,
g06315,,,,,,,,,,
g06316,,,,,,,,,,
g06317,,,,,9,,,,,
g06318,,,,,,,,,,4
g06319,,,,,,,,,,
g06320,,,,,,,,,,
g06321,,,,,,46,,,,
g06322,,,,,,,,,,
g06323,,,,,,,,,,
g06324,,,,,,,,,,
g06325,,,,,,,,,,
g06326,,,,,,,,,,
g06327,,,5,,,,71,,,
g06328,,,,,,,,,,
g06329,,,,,,,,,,
g06330,,,,,,,,,,
g06331,,,,,,,,,,
g06332,,,,,,34,,5,,
g06333,,,,,,,,,,5
g06334,,,,,,,,,,
g06335,,,,,,,,,,4
g06336,,,,,,,,,,
g06337,,,,,,,,,,5
g06338,,,,,,,,,,
g06339,,,,,,35,,,,
g06340,,,,,,,,,,
g06341,,,,34,35,,,,,5
g06342,,22,,4,36,,83,,,
g06343,,,,34,35,,,9,,4
g06344,,,,,,,,,,
g06345,,,,,,,,,,
g06346,,,,,,,,,,
g06347,,,,,,,,,,4
g06348,,,,,,,,,,
g06349,,,,,,,,,,
g06350,,,,,4,34,,,,
g06351,,,,,,,,,,
g06352,,,,,,,,,,4
g06353,,,,,,,,,,
g06354,,,,,45,102,,9,,
g06355,,,21,,,,,,,
g06356,,,,,,,,,,
g06357,,,,,,,,,,
g06358,,,,,,,,,,
g06359,,,,,,,,,,
g06360,,,,,20,,49,,,
g06361,,,,,,,,,,
g06362,,,,,,,,,,
g06363,,,,,,,,,,
g06364,,,,,35,35,,4,,
g06365,,,,,,,,,,
g06366,,,,,,,,,,
g06367,,,138,,5,,,,,
g06368,,,,,,,,,,
g06369,,,,,,,,,,
g06370,,4,,,,10,,,,
g06371,,,,7,,34,,,,
g06372,,,,,,,,,,
g06373,,,,,,,,,,
g06374,,,,,,,,,,9
g06375,,,22,,,,68,,,
g06376,35,,,,20,,,,,
g06377,,,,,,,,9,,4
g06378,,,,,,21,,,,
g06379,,,,,,,,,,
g06380,,,,,,,,,,
g06381,,,,,,,,,,
g06382,,,,,,,,,,
g06383,,,,,,,,,,
g06384,,,,,,,,,,
g06385,,,,,,,,,,4
g06386,,,,,,,,,,4
g06387,,,,,,,,,,
g06388,,,,,,,5,,,
g06389,,,,,,72,,21,,
g06390,,,,,,,,,,
g06391,,,,,,,51,,,
g06392,,,,,,,,,,
g06393,,,,,,,,,,
g06394,,,,,,,4,,,
g06395,,,,,,,,,,
g06396,,,,,,,,,,
g06397,,,,,,,,,,9
g06398,,,,,,,,,,
g06399,,,,,,,,,,
g06400,,,,,,,,,,
g06401,,,,,,,,,,
g06402,,,,,,,,,,
g06403,,,,,,,,9,,
g06404,,,,,,,,,,
g06405,,,,,,,,,,
g06406,,,,,,,,5,,
g06407,,,,,,,,,,
g06408,,,,,,,46,,,
g06409,,60,,,,49,,11,,
g06410,,,,,,139,,,,
g06411,,,,,,34,,,,
g06412,,,20,,,72,,9,,
g06413,,,,,,,,,,
g06414,,,,,,,,,,
g06415,,,,,,,,,,5
g06416,,,,,,,,,,
g06417,,,,,,,,,,
g06418,,,,,,,,4,,
g06419,,,,,,,,,,
g06420,,,,,,,,,,
g06421,,4,,,,,,,,
g06422,,,,,,,,,,
g06423,,,,,,,,,,
g06424,,,,,,,,,,
g06425,,,,,,,,,,
g06426,,,,,,,,,,
g06427,,,,,,,,,,
g06428,,,,,,,,,,
g06429,,,,,,,,,,
g06430,,,,,,,,,,
g06431,,,,,,,,,,
g06432,,,,,,,,,,
g06433,,,,,,,,,,
g06434,,,,,,,,,,
g06435,,,,,,,,,,
g06436,,,,,,,,,,
g06437,,,,,,,49,,,
g06438,,,,,5,,,,,
g06439,,,,,,,,,,
g06440,,,,,,,,,,
g06441,,,,,,,,,,
g06442,,,,,,,,,,
g06443,,,,,,,,,,
g06444,,,,,33,35,,,,
g06445,,,,,,,,,,
g06446,,,,,,,,,,
g06447,,,,,,115,,,,5
g06448,,,,,,,,,,
g06449,,,,,,,,,,
g06450,,,,,,,,,,
g06451,,,,,,,,,,
g06452,,,,,,,,4,,
g06453,,,5,,,,,,,
g06454,,,,,,,,9,,
g06455,4,,,,,,,,,
g06456,,,,,,34,,,,
g06457,,,,,,,,,,9
g06458,,,,,,,,5,,
g06459,,,5,,,,58,,,
g06460,,,,,,,,,,
g06461,,,,,,,,,,
g06462,,,4,,,,,9,,
g06463,,,,,,,,,,
g06464,,,,,4,,,,,
g06465,,,,,,,,,,
g06466,,,,,,,,,,
g06467,,,,,,,,,,
g06468,,,,,,,,,,
g06469,,,,,,,,,,
g06470,,,,,115,,,4,,
g06471,,,,,,,,,,
g06472,,,,,,,49,,,
g06473,,,,,,,,,,
g06474,,,,,,,,5,,
g06475,,,,,,,,,,
g06476,,,,,,,,,,
g06477,,,,,,,,,,
g06478,,,,,,,,,,9
g06479,,,,,,,,,,
g06480,,,,,,,,,,
g06481,,,,,,,,,,
g06482,,,,,,,,4,,
g06483,,,,,,,,,,
g06484,,112,,,,,,,,
g06485,,,,,,9,,,,
g06486,,,,,,,,,,
g06487,,,,,,59,,,,
g06488,,,,,21,,5,,,
g06489,,,4,,,,,,,
g06490,,,,,,,,,,
g06491,,,,,,,,5,,
g06492,,,,,,,,,,
g06493,,,,,,,,,,
g06494,,,,,,,,,,
g06495,,,,,,,,,,
g06496,,,,,,,,,,
g06497,,,,,,,,,,
g06498,,,,,,,,,,
g06499,,,,,,,,,,
g06500,,,,,,4,35,,,
g06501,,,,,,,,,,4
g06502,,,,,,,,72,,
g06503,,,,,,,,,,
g06504,,,,,,,,,,
g06505,,,,,,,,,,
g06506,,,,,,,,,,8
g06507,,,,,,,,,,
g06508,,,,,,,,,,
g06509,4,,,,,,,5,,
g06510,,,,,,,,,,
g06511,,,,,,,,,,
g06512,,,,,,,,,,4
g06513,,,,,,,,,,
g06514,,,,,,,,,,
g06515,,,,,,,,,,
g06516,,,,,,,,,,
g06517,,,,,,,21,,,
g06518,,,,,,,,,,5
g06519,,,,,,,,,,
g06520,,,,,,,,,,
g06521,,,,,,,,,,4
g06522,,,,,,,,,,
g06523,,,,,,,,,,
g06524,,,,,,,,,,
g06525,,,,,,,,,,8
g06526,,,,,,,,,,
g06527,,,,,,,,,,
g06528,,,,,,,,,,
g06529,,,,,,,,,,
g06530,,,,,,,,,,
g06531,,,,,,,,,,4
g06532,,,,,,,,,,
g06533,,,4,,,4,,,,
g06534,,,,,,,,,,
g06535,,,,,,,22,,,
g06536,,,,,,,,,,
g06537,,,,,,,,,,
g06538,,,,,,,,,,
g06539,,,,,87,,,,,
g06540,,,,,,,,,,
g06541,,,,,,,,,,
g06542,,,,,,,,,,
g06543,,,,,,,,,,
g06544,,,,,,,,,,
g06545,,,,,,,69,,,
g06546,,,,,,,,,,
g06547,,,,,,,,,,
g06548,,,,,,,,,,
g06549,,,,,,,,,,
g06550,,,,,,4,,,,
g06551,,,,,,,,,,5
g06552,,,,,,,,8,,
g06553,,,,,,,,,,
g06554,,,,,,,,,,
g06555,,,,,,,,,,
g06556,,,,,,,,,,
g06557,,,,,,,,,,
g06558,,,89,,4,,,,,
g06559,,,,,,,,,,
g06560,,,4,,,4,,,,
g06561,,,,,,,,,,
g06562,,,,,,,,,,
g06563,,,,,,,,,,
g06564,,,,,,,,,,4
g06565,,,,,,,,,,
g06566,5,,,5,,6,,,,
g06567,,,,,,,,,,
g06568,,,,,,,,,,
g06569,,,,,,,,,,
g06570,,,,,,,,,,
g06571,,,,,,,,,,
g06572,,5,,,,,,,,
g06573,,5,,,,,,,,
g06574,6,,9,5,5,21,5,5,,
g06575,,,,,,,,,,
g06576,,,,,,58,,,,
g06577,,,,,,,,,,
g06578,,,,,,,,,,
g06579,,,5,,,4,,9,,
g06580,,,,,,,,,,
g06581,,,,,,,,,,
g06582,,,,,,4,,,,
g06583,,,,,,,,,,
g06584,,,,,,,,,,
g06585,,,,,,,,,,
g06586,,,,,,,,,,
g06587,,,,,,,,,,5
g06588,,,,,,,,,,
g06589,,,,,,,,,,
g06590,,,,,,,,,,
g06591,,,,,,,,,,
g06592,,,,,,5,,,,
g06593,,,,,,,5,4,,
g06594,,,,,,,,,,4
g06595,,,,,,,,,,
g06596,,,,,,,,,,
g06597,,,,,,,,5,,4
g06598,,,,,,,,,,
g06599,22,,,,,,,,,
g06600,,,,,,,,,,
g06601,,,,,,,,,,
g06602,,,,,,,,,,
g06603,,,,,,,,,,
g06604,,,,,,,,,,
g06605,,,,,,,,,,
g06606,,,,,,,,,,
g06607,,,,,,,,,,
g06608,,,,,,,,,,
g06609,,,,,,,,,,
g06610,,,,,,,,,,
g06611,,,,,,,,,,9
g06612,,,,,,,,,,5
g06613,,,,,,,,,,
g06614,,,,,,,,,,
g06615,,,,,,,,,,
g06616,,,,,,,,,,
g06617,5,,,,,,,,,
g06618,,,,,,,,,,
g06619,,,,,,,,,,
g06620,,,,,,,,,,
g06621,,,,,,72,,,,
g06622,,,,,,,,,,
g06623,,,,,,,,,,
g06624,,,,,,,,,,
g06625,,,,,,,,,,9
g06626,,,,,,,,,,
g06627,,,,,4,,133,,,
g06628,,,,,,,,,,
g06629,,,5,,,,,,,
g06630,,,,,4,,,,,
g06631,,,5,,,,,20,,
g06632,,,,,,,,,,
g06633,,,,,,,,5,,
g06634,,,,,,,,,,4
g06635,,,,,,,,,,
g06636,,,,,,,,,,9
g06637,,,4,,,,,,,
g06638,,,,,,,,,,
g06639,,,,,,,,,,
g06640,,,,,,,,,,
g06641,,,,,,,,,,
g06642,,,,,,,,,,
g06643,,,,,,4,,,,
g06644,,,,,,,49,,,
g06645,5,,,,,,,,,
g06646,,,,,,,,,,
g06647,,,,,,,,,,
g06648,,,,,,,,,,
g06649,,,,,,,38,,,
g06650,,,,,,,,,,
g06651,,,,,,,,,,
g06652,,,,,,,,,,
g06653,,,,,,,,,,
g06654,,,,,,,,,,
g06655,,,,,,,,,,
g06656,,,,,,,,,,
g06657,,,,,,,,,,
g06658,,,,,,,,,,
g06659,,,,,,,,,,
g06660,,,,,,,,,,4
g06661,,,,,,35,,,,
g06662,,,,,,,,,,
g06663,,,,,,,,,,
g06664,,,,,,,,,,
g06665,,,,,,,,,,4
g06666,,,4,,,,,34,,
g06667,,,,,,,,,,
g06668,4,,,,,,,,,
g06669,,,140,,,,,,,
g06670,,,,,,,,,,
g06671,,,,,,,,,,
g06672,,,,,,,,5,,
g06673,,,,,,,,,,9
g06674,,,,,,,,,,
g06675,35,4,144,,,72,,50,,23
g06676,115,4,,21,,74,85,143,,22
g06677,,,,,,,,,,
g06678,,,5,,,,,,,
g06679,,,,,,,,,,
g06680,,,,,,,,5,,
g06681,,,,,,,,,,
g06682,20,,,,,22,,,,
g06683,,,,,,,,5,,
g06684,,,,,,,,,,
g06685,,,,,,,,,,9
g06686,,,,,,,,,,
g06687,,,,,,,,,,
g06688,,,,,,,,,,
g06689,,,,,,,,,,
g06690,,,,,,,,9,,
g06691,,,4,,,,,,,
g06692,,,,,,,,,,
g06693,,,,,,,,,,
g06694,,,,,,,,,,
g06695,,,,,,,,,,
g06696,,,,,,,,5,,
g06697,,,,,,,,,,
g06698,,,,,,,,,,
g06699,,,,,,,,,,
g06700,,,,,72,,,,,
g06701,,,,,,,,,,
g06702,,,,,,,,,,
g06703,,,,,,,,,,4
g06704,,,,,,,,,,
g06705,,,,,,,,,,
g06706,,,,,,,48,,,
g06707,4,,,,,,,5,,4
g06708,,,,,,45,,,,
g06709,,,,,,,,,,
g06710,,,,,,,,,,
g06711,,,,,,,,,,
g06712,,,,,,,,,,
g06713,,,,,,9,,,,
g06714,,,,,,,,,,
g06715,,,,,,,,,,
g06716,,,,,,,,,,
g06717,,,,,6,,,,,
g06718,,,,,,,,,,
g06719,,,,,,,,,,
g06720,,,,,5,,21,,,
g06721,,,,,,,,,,
g06722,,,,,,,,,,
g06723,,,,,,,,,,
g06724,,,,,,,,,,
g06725,,,,,,,34,,,
g06726,,,,,,,,,,4
g06727,,,,,,,,,,
g06728,,,,,59,,,34,,
g06729,,,,,,,,,,
g06730,,,,,,,,,,
g06731,,,,,,,,,,
g06732,,,,,,,,,,
g06733,,,,,4,,,5,,
g06734,,,,,,,,,,4
g06735,,,,,,,,,,
g06736,,,,,,,,,,
g06737,,,,,,,,,,
g06738,,,,,,,,,,4
g06739,,,,,,,,4,,
g06740,,,,,,,,,,
g06741,,,,,,,,,,
g06742,,4,,,,,,,,
g06743,,,4,,,,,,,
g06744,,,,,,,,,,9
g06745,,,,,,,,,,
g06746,,,,,,,,,,
g06747,,,,5,,34,35,,,
g06748,,,,,,,,,,
g06749,,,,,,,4,,,
g06750,,,,,,,,,,
g06751,,,,,,,,,,
g06752,,,,,,,,,,
g06753,,,,,,,,,,4
g06754,,,,,,,5,,,
g06755,,,,,,,,,,
g06756,,,,,,,,,,
g06757,,,,,,,,,,
g06758,,,,,,,,,,
g06759,43,,,,,,,32,,
g06760,,,,5,,,,5,,
g06761,,,,,4,,,,,
g06762,,,,,,,,,,
g06763,,,,,,,,4,,
g06764,,,,,,,,,,
g06765,,,,,,,,,,8
g06766,,,,,,,,,,
g06767,,,,,,,,,,
g06768,,,,,,,,,,
g06769,,,,,,,,,,
g06770,,,,,,,,,,
g06771,,,,,,,21,,,
g06772,,,,,,,,,,
g06773,,,,,,,,,,
g06774,,,,,,,,,,
g06775,,,,,,,,,,
g06776,,,,,34,,,,,
g06777,,,,,,,,,,
g06778,,,,,,,,,,
g06779,,,,,,,,,,
g06780,,,,,,,,,,
g06781,,,,,,,,,,
g06782,,,,,,,,,,
g06783,,,,,,,,,,5
g06784,,,,,,,,,,
g06785,,,,,,,,,,
g06786,,,,,,,,,,
g06787,,,,,,,,,,
g06788,,,,,,65,,,,
g06789,,,,,,,,,,
g06790,,,,,,,,,,
g06791,,,,,,,,,,4
g06792,,,,,,,,,,
g06793,,,,,,,,,,
g06794,,,,,,,,,,
g06795,,,,,,,,,,
g06796,,,,,,,,,,
g06797,,,,,,,,,,
g06798,,,,,,,,,,
g06799,,,,,,9,,,,
g06800,,,,,,,,5,,
g06801,,,,,,,,5,,9
g06802,,,,,,,,21,,9
g06803,,,,,,,,5,,
g06804,,,,,,,,,,
g06805,,,,,,,,,,
g06806,,,,,,,,,,
g06807,,,,,,,,,,
g06808,,,,,,,,,,
g06809,,,,,,,,,,
g06810,,,,,,,,,,
g06811,,,,,,,,,,
g06812,,,,,,,,,,
g06813,,,,,,,,,,
g06814,,,,,,,,,,
g06815,,,,,,5,,,,
g06816,,,,,,,,,,
g06817,,,34,,50,,,,,
g06818,,,,,,,,,,
g06819,,,,,,,,,,
g06820,,,,,,,,,,
g06821,,,,,,,,,,
g06822,9,20,,,,,,,,
g06823,,,,,,,,,,
g06824,,,,,,,,,,
g06825,,,,,,,,,,
g06826,,,,,,,,,,
g06827,,,,,,105,,,,
g06828,,,,,,,,,,8
g06829,,,,,,,,,,
g06830,,,,,,,,,,
g06831,,,,,,,,,,
g06832,,,,,,22,,,,
g06833,,,,,,,,,,
g06834,,,,,,,,,,
g06835,,,,,,,,,,
g06836,,,,,,,,,,
g06837,,,,,,,,,,
g06838,,,,,,,,,,
g06839,,,,,,,,,,
g06840,,,,,,,,,,
g06841,,,,,,,,,,
g06842,,,,,,,,,,8
g06843,,,,,,,,,,
g06844,,,,,,,,,,
g06845,,,,,,35,,9,,
g06846,,,,,,,,,,
g06847,,,,,,,,,,
g06848,,,,,,,,,,
g06849,,,,,,,35,,,
g06850,,,,,,,,,,8
g06851,,,,,,,,,,
g06852,,,,,,,,,,
g06853,,,,,147,,70,,,
g06854,,,,,,,,,,
g06855,,,,,,,,,,
g06856,,,,,,,,,,
g06857,,,4,,,,,,,
g06858,,,,,,,,,,
g06859,,,,,,,,,,
g06860,,,,,,,,,,
g06861,,,,,,,,,,
g06862,,,,,,,,,,
g06863,,,,,,,,,,8
g06864,,,,,,,,,,
g06865,,,,,,,,,,
g06866,,,,,,,,,,
g06867,,,,,,,,,,
g06868,,,,,,,,,,
g06869,,,,,,,,,,
g06870,,,,,,,,,,
g06871,,,,,,,,,,
g06872,,,,,,,,,,
g06873,,,,,,,,,,
g06874,,,,,,,,,,
g06875,,,,,,,,,,
g06876,,,,,,,49,,,
g06877,,,,,,,,,,5
g06878,,,,,,,,,,
g06879,,,,,,,,,,
g06880,,,,,,,21,,,
g06881,,,,,,,,,,
g06882,,,,,,,,,,9
g06883,,,,,,,,,,
g06884,,,,,,,,,,
g06885,,,,,,,,,,
g06886,,,,,,,,,,
g06887,,,,,,,,,,
g06888,,,,,,,,,,
g06889,,,,,,,,,,4
g06890,,,,,,,,,,
g06891,,,,,,,,,,
g06892,,,,,,,,,,
g06893,,,,,,,,,,
g06894,44,,,,,,,,,
g06895,,,,,,,,5,,
g06896,36,10,,,,,60,,,
g06897,,,4,,,4,,,,
g06898,,,,,,,,,,
g06899,,,,,,,,,,
